# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.3.0"
Date_of_run______________________________________________________________ (date)_________________________ "02/02/2026 UTC"
Time_of_run______________________________________________________________ (time)_________________________      "11:07"
User_____________________________________________________________________ (username)_____________________    "jpeters"
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak"
PROCESS_git_tag__________________________________________________________ (tagno)________________________           ""
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           ""
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/PROCESS/large_tokamak_IN.DAT"
Optimisation_switch______________________________________________________ (ioptimz)______________________            1
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1
# Numerics #
# PROCESS found a feasible solution #
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_29)__ 2.57992298193242675e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_30)__ 2.57991071303822750e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_31)__ 2.57989802557940173e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_32)__ 2.57988491928784498e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_33)__ 2.57987139388647790e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_34)__ 2.57985744908923031e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_35)__ 2.57984308460102127e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_36)__ 2.57982830011774205e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_37)__ 2.57981309532623371e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_38)__ 2.57979746990426939e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_39)__ 2.57978142352053084e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_40)__ 2.57976495583459027e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_41)__ 2.57974806649688482e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_42)__ 2.57973075514869663e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_43)__ 2.57971302142212799e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_44)__ 2.57969486494007718e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_45)__ 2.57967628531621607e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_46)__ 2.57965728215496206e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_47)__ 2.57963785505145466e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_48)__ 2.57961800359152775e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_49)__ 2.57959772735168329e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_50)__ 2.57957702589906326e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_51)__ 2.57955589879142160e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_52)__ 2.57953434557709471e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_53)__ 2.57951236579497341e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_54)__ 2.57948995897447055e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_55)__ 2.57946712463549197e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_56)__ 2.57944386228840372e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_57)__ 2.57942017143400122e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_58)__ 2.57939605156347476e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_59)__ 2.57937150215837754e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_60)__ 2.57934652269059086e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_61)__ 2.57932111262228823e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_62)__ 2.57929527140590267e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_63)__ 2.57926899848408695e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_64)__ 2.57924229328967947e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_65)__ 2.57921515524566587e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_66)__ 2.57918758376513999e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_67)__ 2.57915957825126547e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_68)__ 2.57913113809723633e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_69)__ 2.57910226268623646e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_70)__ 2.57907295139139805e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_71)__ 2.57904320357576076e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_72)__ 2.57901301859222762e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_73)__ 2.57899113236325412e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_74)__ 2.57897548609249796e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_75)__ 2.57895961860179170e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_76)__ 2.57894352954453403e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_77)__ 2.57892721856890610e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_78)__ 2.57891068531784633e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_79)__ 2.57889392942902731e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_80)__ 2.57887695053483128e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_81)__ 2.57885974826232562e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_82)__ 2.57884232223323657e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_83)__ 2.57882467206392398e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_84)__ 2.57880679736535612e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_85)__ 2.57878869774308193e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_86)__ 2.57877037279720618e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_87)__ 2.57875182212235927e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_88)__ 2.57873304530767200e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_89)__ 2.57871404193674749e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_90)__ 2.57869481158763065e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_91)__ 2.57867535383278117e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_92)__ 2.57865566823904331e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_93)__ 2.57863575436761714e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_94)__ 2.57861561177402656e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_95)__ 2.57859524000809053e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_96)__ 2.57857463861389000e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_97)__ 2.57855380712973918e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_98)__ 2.57853274508814998e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_99)__ 2.57851145201580323e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_100)_ 2.57848992743351282e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_101)_ 2.57846817085619442e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_102)_ 2.57844618179283032e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_103)_ 2.57842395974643566e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_104)_ 2.57840150421402399e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_105)_ 2.57837881468657137e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_106)_ 2.57835589064898159e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_107)_ 2.57833273158004914e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_108)_ 2.57830933695242166e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_109)_ 2.57828570623256574e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_110)_ 2.57826183888072578e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_111)_ 2.57823773435088839e+01 OP
